"event","quarter","bin","time","resolution","realization","binL","binH","binValue","grpd_event_time_bin","pAgg","dataSet"
2014,4,10,2014.875,1,6.15833333333333,-1000,4,3,560,0.000526315789473685,"PRUNEMP"
2015,1,1,2014.125,1,5.275,9,1000,10,561,0.00162939024390244,"PRUNEMP"
2015,1,2,2014.125,1,5.275,8,9,8.5,562,0.00401263414634146,"PRUNEMP"
2015,1,3,2014.125,1,5.275,7.5,8,7.75,563,0.0148969756097561,"PRUNEMP"
2015,1,4,2014.125,1,5.275,7,7.5,7.25,564,0.0493646341463415,"PRUNEMP"
2015,1,5,2014.125,1,5.275,6.5,7,6.75,565,0.155429756097561,"PRUNEMP"
2015,1,6,2014.125,1,5.275,6,6.5,6.25,566,0.398978658536585,"PRUNEMP"
2015,1,7,2014.125,1,5.275,5.5,6,5.75,567,0.266569829268293,"PRUNEMP"
2015,1,8,2014.125,1,5.275,5,5.5,5.25,568,0.0931788292682927,"PRUNEMP"
2015,1,9,2014.125,1,5.275,4,5,4.5,569,0.0133683658536585,"PRUNEMP"
2015,1,10,2014.125,1,5.275,-1000,4,3,570,0.00257092682926829,"PRUNEMP"
2015,2,1,2014.375,1,5.275,9,1000,10,571,0.00266315789473684,"PRUNEMP"
2015,2,2,2014.375,1,5.275,8,9,8.5,572,0.00465789473684211,"PRUNEMP"
2015,2,3,2014.375,1,5.275,7.5,8,7.75,573,0.0138421052631579,"PRUNEMP"
2015,2,4,2014.375,1,5.275,7,7.5,7.25,574,0.0424,"PRUNEMP"
2015,2,5,2014.375,1,5.275,6.5,7,6.75,575,0.121873684210526,"PRUNEMP"
2015,2,6,2014.375,1,5.275,6,6.5,6.25,576,0.345726315789474,"PRUNEMP"
2015,2,7,2014.375,1,5.275,5.5,6,5.75,577,0.336484210526316,"PRUNEMP"
2015,2,8,2014.375,1,5.275,5,5.5,5.25,578,0.115926315789474,"PRUNEMP"
2015,2,9,2014.375,1,5.275,4,5,4.5,579,0.0141421052631579,"PRUNEMP"
2015,2,10,2014.375,1,5.275,-1000,4,3,580,0.00228421052631579,"PRUNEMP"
2015,3,1,2014.625,1,5.275,9,1000,10,581,0.00126,"PRUNEMP"
2015,3,2,2014.625,1,5.275,8,9,8.5,582,0.00178,"PRUNEMP"
2015,3,3,2014.625,1,5.275,7.5,8,7.75,583,0.004315,"PRUNEMP"
2015,3,4,2014.625,1,5.275,7,7.5,7.25,584,0.01757,"PRUNEMP"
2015,3,5,2014.625,1,5.275,6.5,7,6.75,585,0.073655,"PRUNEMP"
2015,3,6,2014.625,1,5.275,6,6.5,6.25,586,0.268105,"PRUNEMP"
2015,3,7,2014.625,1,5.275,5.5,6,5.75,587,0.43786,"PRUNEMP"
2015,3,8,2014.625,1,5.275,5,5.5,5.25,588,0.17361,"PRUNEMP"
2015,3,9,2014.625,1,5.275,4,5,4.5,589,0.020475,"PRUNEMP"
2015,3,10,2014.625,1,5.275,-1000,4,3,590,0.00137,"PRUNEMP"
2015,4,1,2014.875,1,5.275,9,1000,10,591,0.00105263157894737,"PRUNEMP"
2015,4,2,2014.875,1,5.275,8,9,8.5,592,0.0013421052631579,"PRUNEMP"
2015,4,3,2014.875,1,5.275,7.5,8,7.75,593,0.0018421052631579,"PRUNEMP"
2015,4,4,2014.875,1,5.275,7,7.5,7.25,594,0.00668947368421053,"PRUNEMP"
2015,4,5,2014.875,1,5.275,6.5,7,6.75,595,0.0412578947368421,"PRUNEMP"
2015,4,6,2014.875,1,5.275,6,6.5,6.25,596,0.173494736842105,"PRUNEMP"
2015,4,7,2014.875,1,5.275,5.5,6,5.75,597,0.472263157894737,"PRUNEMP"
2015,4,8,2014.875,1,5.275,5,5.5,5.25,598,0.278494736842105,"PRUNEMP"
2015,4,9,2014.875,1,5.275,4,5,4.5,599,0.0227473684210526,"PRUNEMP"
2015,4,10,2014.875,1,5.275,-1000,4,3,600,0.00081578947368421,"PRUNEMP"
2015,1,1,2015.125,1,5.275,9,1000,10,601,0,"PRUNEMP"
2015,1,2,2015.125,1,5.275,8,9,8.5,602,0.00121212121212121,"PRUNEMP"
2015,1,3,2015.125,1,5.275,7.5,8,7.75,603,0.00183030303030303,"PRUNEMP"
2015,1,4,2015.125,1,5.275,7,7.5,7.25,604,0.00447272727272727,"PRUNEMP"
2015,1,5,2015.125,1,5.275,6.5,7,6.75,605,0.0183151515151515,"PRUNEMP"
2015,1,6,2015.125,1,5.275,6,6.5,6.25,606,0.0935757575757576,"PRUNEMP"
2015,1,7,2015.125,1,5.275,5.5,6,5.75,607,0.380078787878788,"PRUNEMP"
2015,1,8,2015.125,1,5.275,5,5.5,5.25,608,0.438163636363636,"PRUNEMP"
2015,1,9,2015.125,1,5.275,4,5,4.5,609,0.0538363636363636,"PRUNEMP"
2015,1,10,2015.125,1,5.275,-1000,4,3,610,0.00851515151515152,"PRUNEMP"
2015,2,1,2015.375,1,5.275,9,1000,10,611,1.85945945945946e-05,"PRUNEMP"
2015,2,2,2015.375,1,5.275,8,9,8.5,612,0.000316756756756757,"PRUNEMP"
2015,2,3,2015.375,1,5.275,7.5,8,7.75,613,0.000659108108108108,"PRUNEMP"
2015,2,4,2015.375,1,5.275,7,7.5,7.25,614,0.00394081081081081,"PRUNEMP"
2015,2,5,2015.375,1,5.275,6.5,7,6.75,615,0.024997972972973,"PRUNEMP"
2015,2,6,2015.375,1,5.275,6,6.5,6.25,616,0.0739084054054054,"PRUNEMP"
2015,2,7,2015.375,1,5.275,5.5,6,5.75,617,0.282406162162162,"PRUNEMP"
2015,2,8,2015.375,1,5.275,5,5.5,5.25,618,0.492866783783784,"PRUNEMP"
2015,2,9,2015.375,1,5.275,4,5,4.5,619,0.112244,"PRUNEMP"
2015,2,10,2015.375,1,5.275,-1000,4,3,620,0.0086414054054054,"PRUNEMP"
2015,3,1,2015.625,1,5.275,9,1000,10,621,0,"PRUNEMP"
2015,3,2,2015.625,1,5.275,8,9,8.5,622,1.35135135135135e-07,"PRUNEMP"
2015,3,3,2015.625,1,5.275,7.5,8,7.75,623,4.05405405405405e-06,"PRUNEMP"
2015,3,4,2015.625,1,5.275,7,7.5,7.25,624,0.00117583783783784,"PRUNEMP"
2015,3,5,2015.625,1,5.275,6.5,7,6.75,625,0.00672751351351351,"PRUNEMP"
2015,3,6,2015.625,1,5.275,6,6.5,6.25,626,0.0307675675675676,"PRUNEMP"
2015,3,7,2015.625,1,5.275,5.5,6,5.75,627,0.240760162162162,"PRUNEMP"
2015,3,8,2015.625,1,5.275,5,5.5,5.25,628,0.619445,"PRUNEMP"
2015,3,9,2015.625,1,5.275,4,5,4.5,629,0.0945646216216216,"PRUNEMP"
2015,3,10,2015.625,1,5.275,-1000,4,3,630,0.00655508108108108,"PRUNEMP"
2015,4,1,2015.875,1,5.275,9,1000,10,631,0.000448648648648649,"PRUNEMP"
2015,4,2,2015.875,1,5.275,8,9,8.5,632,0.000148648648648649,"PRUNEMP"
2015,4,3,2015.875,1,5.275,7.5,8,7.75,633,0.000297297297297297,"PRUNEMP"
2015,4,4,2015.875,1,5.275,7,7.5,7.25,634,0.000597297297297297,"PRUNEMP"
2015,4,5,2015.875,1,5.275,6.5,7,6.75,635,0.00146486486486487,"PRUNEMP"
2015,4,6,2015.875,1,5.275,6,6.5,6.25,636,0.00508918918918919,"PRUNEMP"
2015,4,7,2015.875,1,5.275,5.5,6,5.75,637,0.0812810810810811,"PRUNEMP"
2015,4,8,2015.875,1,5.275,5,5.5,5.25,638,0.820872972972973,"PRUNEMP"
2015,4,9,2015.875,1,5.275,4,5,4.5,639,0.0840891891891892,"PRUNEMP"
2015,4,10,2015.875,1,5.275,-1000,4,3,640,0.00571081081081081,"PRUNEMP"
2016,1,1,2014.125,1,4.875,9,1000,10,641,0.00241996875,"PRUNEMP"
2016,1,2,2014.125,1,4.875,8,9,8.5,642,0.00620615625,"PRUNEMP"
2016,1,3,2014.125,1,4.875,7.5,8,7.75,643,0.01304890625,"PRUNEMP"
2016,1,4,2014.125,1,4.875,7,7.5,7.25,644,0.03958090625,"PRUNEMP"
2016,1,5,2014.125,1,4.875,6.5,7,6.75,645,0.0977519375,"PRUNEMP"
2016,1,6,2014.125,1,4.875,6,6.5,6.25,646,0.25371453125,"PRUNEMP"
2016,1,7,2014.125,1,4.875,5.5,6,5.75,647,0.3491266875,"PRUNEMP"
2016,1,8,2014.125,1,4.875,5,5.5,5.25,648,0.17756371875,"PRUNEMP"
2016,1,9,2014.125,1,4.875,4,5,4.5,649,0.05610496875,"PRUNEMP"
2016,1,10,2014.125,1,4.875,-1000,4,3,650,0.0044821875,"PRUNEMP"
2016,2,1,2014.375,1,4.875,9,1000,10,651,0.00195862068965517,"PRUNEMP"
2016,2,2,2014.375,1,4.875,8,9,8.5,652,0.00551724137931035,"PRUNEMP"
2016,2,3,2014.375,1,4.875,7.5,8,7.75,653,0.00922758620689655,"PRUNEMP"
2016,2,4,2014.375,1,4.875,7,7.5,7.25,654,0.0375310344827586,"PRUNEMP"
2016,2,5,2014.375,1,4.875,6.5,7,6.75,655,0.093551724137931,"PRUNEMP"
2016,2,6,2014.375,1,4.875,6,6.5,6.25,656,0.228689655172414,"PRUNEMP"
2016,2,7,2014.375,1,4.875,5.5,6,5.75,657,0.334772413793103,"PRUNEMP"
2016,2,8,2014.375,1,4.875,5,5.5,5.25,658,0.208510344827586,"PRUNEMP"
2016,2,9,2014.375,1,4.875,4,5,4.5,659,0.0734068965517241,"PRUNEMP"
2016,2,10,2014.375,1,4.875,-1000,4,3,660,0.00683448275862069,"PRUNEMP"
2016,3,1,2014.625,1,4.875,9,1000,10,661,0.00188,"PRUNEMP"
2016,3,2,2014.625,1,4.875,8,9,8.5,662,0.00386,"PRUNEMP"
2016,3,3,2014.625,1,4.875,7.5,8,7.75,663,0.00784,"PRUNEMP"
2016,3,4,2014.625,1,4.875,7,7.5,7.25,664,0.0212133333333333,"PRUNEMP"
2016,3,5,2014.625,1,4.875,6.5,7,6.75,665,0.0596266666666667,"PRUNEMP"
2016,3,6,2014.625,1,4.875,6,6.5,6.25,666,0.165493333333333,"PRUNEMP"
2016,3,7,2014.625,1,4.875,5.5,6,5.75,667,0.377566666666667,"PRUNEMP"
2016,3,8,2014.625,1,4.875,5,5.5,5.25,668,0.266893333333333,"PRUNEMP"
2016,3,9,2014.625,1,4.875,4,5,4.5,669,0.0870066666666667,"PRUNEMP"
2016,3,10,2014.625,1,4.875,-1000,4,3,670,0.00862,"PRUNEMP"
2016,4,1,2014.875,1,4.875,9,1000,10,671,0.0013125,"PRUNEMP"
2016,4,2,2014.875,1,4.875,8,9,8.5,672,0.00194375,"PRUNEMP"
2016,4,3,2014.875,1,4.875,7.5,8,7.75,673,0.00418125,"PRUNEMP"
2016,4,4,2014.875,1,4.875,7,7.5,7.25,674,0.00956875,"PRUNEMP"
2016,4,5,2014.875,1,4.875,6.5,7,6.75,675,0.03619375,"PRUNEMP"
2016,4,6,2014.875,1,4.875,6,6.5,6.25,676,0.12853125,"PRUNEMP"
2016,4,7,2014.875,1,4.875,5.5,6,5.75,677,0.36485625,"PRUNEMP"
2016,4,8,2014.875,1,4.875,5,5.5,5.25,678,0.33815,"PRUNEMP"
2016,4,9,2014.875,1,4.875,4,5,4.5,679,0.101575,"PRUNEMP"
2016,4,10,2014.875,1,4.875,-1000,4,3,680,0.0136875,"PRUNEMP"
2016,1,1,2015.125,1,4.875,9,1000,10,681,0.000921212121212121,"PRUNEMP"
2016,1,2,2015.125,1,4.875,8,9,8.5,682,0.00142424242424242,"PRUNEMP"
2016,1,3,2015.125,1,4.875,7.5,8,7.75,683,0.00273939393939394,"PRUNEMP"
2016,1,4,2015.125,1,4.875,7,7.5,7.25,684,0.00796363636363636,"PRUNEMP"
2016,1,5,2015.125,1,4.875,6.5,7,6.75,685,0.0268121212121212,"PRUNEMP"
2016,1,6,2015.125,1,4.875,6,6.5,6.25,686,0.0762666666666667,"PRUNEMP"
2016,1,7,2015.125,1,4.875,5.5,6,5.75,687,0.220018181818182,"PRUNEMP"
2016,1,8,2015.125,1,4.875,5,5.5,5.25,688,0.391757575757576,"PRUNEMP"
2016,1,9,2015.125,1,4.875,4,5,4.5,689,0.245715151515152,"PRUNEMP"
2016,1,10,2015.125,1,4.875,-1000,4,3,690,0.0263818181818182,"PRUNEMP"
2016,2,1,2015.375,1,4.875,9,1000,10,691,0.001007,"PRUNEMP"
2016,2,2,2015.375,1,4.875,8,9,8.5,692,0.00206624324324324,"PRUNEMP"
2016,2,3,2015.375,1,4.875,7.5,8,7.75,693,0.00388924324324324,"PRUNEMP"
2016,2,4,2015.375,1,4.875,7,7.5,7.25,694,0.0108487567567568,"PRUNEMP"
2016,2,5,2015.375,1,4.875,6.5,7,6.75,695,0.0268669189189189,"PRUNEMP"
2016,2,6,2015.375,1,4.875,6,6.5,6.25,696,0.0587824864864865,"PRUNEMP"
2016,2,7,2015.375,1,4.875,5.5,6,5.75,697,0.173943378378378,"PRUNEMP"
2016,2,8,2015.375,1,4.875,5,5.5,5.25,698,0.399573243243243,"PRUNEMP"
2016,2,9,2015.375,1,4.875,4,5,4.5,699,0.286883918918919,"PRUNEMP"
2016,2,10,2015.375,1,4.875,-1000,4,3,700,0.0361387837837838,"PRUNEMP"
2016,3,1,2015.625,1,4.875,9,1000,10,701,0.00216216216216216,"PRUNEMP"
2016,3,2,2015.625,1,4.875,8,9,8.5,702,0.00247581081081081,"PRUNEMP"
2016,3,3,2015.625,1,4.875,7.5,8,7.75,703,0.00297018918918919,"PRUNEMP"
2016,3,4,2015.625,1,4.875,7,7.5,7.25,704,0.00608237837837838,"PRUNEMP"
2016,3,5,2015.625,1,4.875,6.5,7,6.75,705,0.015978,"PRUNEMP"
2016,3,6,2015.625,1,4.875,6,6.5,6.25,706,0.0454461081081081,"PRUNEMP"
2016,3,7,2015.625,1,4.875,5.5,6,5.75,707,0.164265972972973,"PRUNEMP"
2016,3,8,2015.625,1,4.875,5,5.5,5.25,708,0.399051864864865,"PRUNEMP"
2016,3,9,2015.625,1,4.875,4,5,4.5,709,0.337981810810811,"PRUNEMP"
2016,3,10,2015.625,1,4.875,-1000,4,3,710,0.0235857027027027,"PRUNEMP"
2016,4,1,2015.875,1,4.875,9,1000,10,711,0.000718918918918919,"PRUNEMP"
2016,4,2,2015.875,1,4.875,8,9,8.5,712,0.00122972972972973,"PRUNEMP"
2016,4,3,2015.875,1,4.875,7.5,8,7.75,713,0.00218918918918919,"PRUNEMP"
2016,4,4,2015.875,1,4.875,7,7.5,7.25,714,0.00519189189189189,"PRUNEMP"
2016,4,5,2015.875,1,4.875,6.5,7,6.75,715,0.0112702702702703,"PRUNEMP"
2016,4,6,2015.875,1,4.875,6,6.5,6.25,716,0.0270081081081081,"PRUNEMP"
2016,4,7,2015.875,1,4.875,5.5,6,5.75,717,0.105254054054054,"PRUNEMP"
2016,4,8,2015.875,1,4.875,5,5.5,5.25,718,0.339591891891892,"PRUNEMP"
2016,4,9,2015.875,1,4.875,4,5,4.5,719,0.472905405405405,"PRUNEMP"
2016,4,10,2015.875,1,4.875,-1000,4,3,720,0.0346405405405405,"PRUNEMP"
2016,1,1,2016.125,1,4.875,9,1000,10,721,0.000571428571428571,"PRUNEMP"
2016,1,2,2016.125,1,4.875,8,9,8.5,722,0.000857142857142857,"PRUNEMP"
2016,1,3,2016.125,1,4.875,7.5,8,7.75,723,0.00114285714285714,"PRUNEMP"
2016,1,4,2016.125,1,4.875,7,7.5,7.25,724,0.00116571428571429,"PRUNEMP"
2016,1,5,2016.125,1,4.875,6.5,7,6.75,725,0.00212571428571429,"PRUNEMP"
2016,1,6,2016.125,1,4.875,6,6.5,6.25,726,0.00684571428571428,"PRUNEMP"
2016,1,7,2016.125,1,4.875,5.5,6,5.75,727,0.0521942857142857,"PRUNEMP"
2016,1,8,2016.125,1,4.875,5,5.5,5.25,728,0.25744,"PRUNEMP"
2016,1,9,2016.125,1,4.875,4,5,4.5,729,0.611657142857143,"PRUNEMP"
2016,1,10,2016.125,1,4.875,-1000,4,3,730,0.066,"PRUNEMP"
2016,2,1,2016.375,1,4.875,9,1000,10,731,0.000997222222222222,"PRUNEMP"
2016,2,2,2016.375,1,4.875,8,9,8.5,732,0.00119722222222222,"PRUNEMP"
2016,2,3,2016.375,1,4.875,7.5,8,7.75,733,0.00116388888888889,"PRUNEMP"
2016,2,4,2016.375,1,4.875,7,7.5,7.25,734,0.00185,"PRUNEMP"
2016,2,5,2016.375,1,4.875,6.5,7,6.75,735,0.00336111111111111,"PRUNEMP"
2016,2,6,2016.375,1,4.875,6,6.5,6.25,736,0.00589444444444444,"PRUNEMP"
2016,2,7,2016.375,1,4.875,5.5,6,5.75,737,0.0394333333333333,"PRUNEMP"
2016,2,8,2016.375,1,4.875,5,5.5,5.25,738,0.299819444444444,"PRUNEMP"
2016,2,9,2016.375,1,4.875,4,5,4.5,739,0.611297222222222,"PRUNEMP"
2016,2,10,2016.375,1,4.875,-1000,4,3,740,0.0349861111111111,"PRUNEMP"
2016,3,1,2016.625,1,4.875,9,1000,10,741,0.000114285714285714,"PRUNEMP"
2016,3,2,2016.625,1,4.875,8,9,8.5,742,0.000114285714285714,"PRUNEMP"
2016,3,3,2016.625,1,4.875,7.5,8,7.75,743,0.000228571428571428,"PRUNEMP"
2016,3,4,2016.625,1,4.875,7,7.5,7.25,744,0.000457142857142857,"PRUNEMP"
2016,3,5,2016.625,1,4.875,6.5,7,6.75,745,0.00265714285714286,"PRUNEMP"
2016,3,6,2016.625,1,4.875,6,6.5,6.25,746,0.0056,"PRUNEMP"
2016,3,7,2016.625,1,4.875,5.5,6,5.75,747,0.0237942857142857,"PRUNEMP"
2016,3,8,2016.625,1,4.875,5,5.5,5.25,748,0.216457142857143,"PRUNEMP"
2016,3,9,2016.625,1,4.875,4,5,4.5,749,0.717862857142857,"PRUNEMP"
2016,3,10,2016.625,1,4.875,-1000,4,3,750,0.0327142857142857,"PRUNEMP"
2016,4,1,2016.875,1,4.875,9,1000,10,751,0,"PRUNEMP"
2016,4,2,2016.875,1,4.875,8,9,8.5,752,0,"PRUNEMP"
2016,4,3,2016.875,1,4.875,7.5,8,7.75,753,0.000294117647058824,"PRUNEMP"
2016,4,4,2016.875,1,4.875,7,7.5,7.25,754,0.000294117647058824,"PRUNEMP"
2016,4,5,2016.875,1,4.875,6.5,7,6.75,755,0.000588235294117647,"PRUNEMP"
2016,4,6,2016.875,1,4.875,6,6.5,6.25,756,0.00176470588235294,"PRUNEMP"
2016,4,7,2016.875,1,4.875,5.5,6,5.75,757,0.0211764705882353,"PRUNEMP"
2016,4,8,2016.875,1,4.875,5,5.5,5.25,758,0.204388235294118,"PRUNEMP"
2016,4,9,2016.875,1,4.875,4,5,4.5,759,0.755611764705882,"PRUNEMP"
2016,4,10,2016.875,1,4.875,-1000,4,3,760,0.0158823529411765,"PRUNEMP"
2017,1,1,2014.125,1,4.35833333333333,9,1000,10,761,0.00292855172413793,"PRUNEMP"
2017,1,2,2014.125,1,4.35833333333333,8,9,8.5,762,0.00784993103448276,"PRUNEMP"
2017,1,3,2014.125,1,4.35833333333333,7.5,8,7.75,763,0.0140376551724138,"PRUNEMP"
2017,1,4,2014.125,1,4.35833333333333,7,7.5,7.25,764,0.0331301379310345,"PRUNEMP"
2017,1,5,2014.125,1,4.35833333333333,6.5,7,6.75,765,0.0776191034482759,"PRUNEMP"
2017,1,6,2014.125,1,4.35833333333333,6,6.5,6.25,766,0.161368689655172,"PRUNEMP"
2017,1,7,2014.125,1,4.35833333333333,5.5,6,5.75,767,0.292428034482759,"PRUNEMP"
2017,1,8,2014.125,1,4.35833333333333,5,5.5,5.25,768,0.279719965517241,"PRUNEMP"
2017,1,9,2014.125,1,4.35833333333333,4,5,4.5,769,0.110324862068966,"PRUNEMP"
2017,1,10,2014.125,1,4.35833333333333,-1000,4,3,770,0.0205930689655172,"PRUNEMP"
2017,2,1,2014.375,1,4.35833333333333,9,1000,10,771,0.00304285714285714,"PRUNEMP"
2017,2,2,2014.375,1,4.35833333333333,8,9,8.5,772,0.00664285714285714,"PRUNEMP"
2017,2,3,2014.375,1,4.35833333333333,7.5,8,7.75,773,0.0119142857142857,"PRUNEMP"
2017,2,4,2014.375,1,4.35833333333333,7,7.5,7.25,774,0.0305142857142857,"PRUNEMP"
2017,2,5,2014.375,1,4.35833333333333,6.5,7,6.75,775,0.0709214285714286,"PRUNEMP"
2017,2,6,2014.375,1,4.35833333333333,6,6.5,6.25,776,0.183585714285714,"PRUNEMP"
2017,2,7,2014.375,1,4.35833333333333,5.5,6,5.75,777,0.306257142857143,"PRUNEMP"
2017,2,8,2014.375,1,4.35833333333333,5,5.5,5.25,778,0.248885714285714,"PRUNEMP"
2017,2,9,2014.375,1,4.35833333333333,4,5,4.5,779,0.115728571428571,"PRUNEMP"
2017,2,10,2014.375,1,4.35833333333333,-1000,4,3,780,0.0225071428571429,"PRUNEMP"
2017,3,1,2014.625,1,4.35833333333333,9,1000,10,781,0.00294615384615385,"PRUNEMP"
2017,3,2,2014.625,1,4.35833333333333,8,9,8.5,782,0.00583846153846154,"PRUNEMP"
2017,3,3,2014.625,1,4.35833333333333,7.5,8,7.75,783,0.0110384615384615,"PRUNEMP"
2017,3,4,2014.625,1,4.35833333333333,7,7.5,7.25,784,0.0223384615384615,"PRUNEMP"
2017,3,5,2014.625,1,4.35833333333333,6.5,7,6.75,785,0.0534846153846154,"PRUNEMP"
2017,3,6,2014.625,1,4.35833333333333,6,6.5,6.25,786,0.142984615384615,"PRUNEMP"
2017,3,7,2014.625,1,4.35833333333333,5.5,6,5.75,787,0.290907692307692,"PRUNEMP"
2017,3,8,2014.625,1,4.35833333333333,5,5.5,5.25,788,0.302784615384615,"PRUNEMP"
2017,3,9,2014.625,1,4.35833333333333,4,5,4.5,789,0.139992307692308,"PRUNEMP"
2017,3,10,2014.625,1,4.35833333333333,-1000,4,3,790,0.0276846153846154,"PRUNEMP"
2017,4,1,2014.875,1,4.35833333333333,9,1000,10,791,0.00262962962962963,"PRUNEMP"
2017,4,2,2014.875,1,4.35833333333333,8,9,8.5,792,0.00443703703703704,"PRUNEMP"
2017,4,3,2014.875,1,4.35833333333333,7.5,8,7.75,793,0.00888148148148148,"PRUNEMP"
2017,4,4,2014.875,1,4.35833333333333,7,7.5,7.25,794,0.0167111111111111,"PRUNEMP"
2017,4,5,2014.875,1,4.35833333333333,6.5,7,6.75,795,0.0451185185185185,"PRUNEMP"
2017,4,6,2014.875,1,4.35833333333333,6,6.5,6.25,796,0.124037037037037,"PRUNEMP"
2017,4,7,2014.875,1,4.35833333333333,5.5,6,5.75,797,0.271044444444444,"PRUNEMP"
2017,4,8,2014.875,1,4.35833333333333,5,5.5,5.25,798,0.33902962962963,"PRUNEMP"
2017,4,9,2014.875,1,4.35833333333333,4,5,4.5,799,0.16197037037037,"PRUNEMP"
2017,4,10,2014.875,1,4.35833333333333,-1000,4,3,800,0.0261407407407407,"PRUNEMP"
2017,1,1,2015.125,1,4.35833333333333,9,1000,10,801,0.001424,"PRUNEMP"
2017,1,2,2015.125,1,4.35833333333333,8,9,8.5,802,0.00368,"PRUNEMP"
2017,1,3,2015.125,1,4.35833333333333,7.5,8,7.75,803,0.006944,"PRUNEMP"
2017,1,4,2015.125,1,4.35833333333333,7,7.5,7.25,804,0.018792,"PRUNEMP"
2017,1,5,2015.125,1,4.35833333333333,6.5,7,6.75,805,0.043248,"PRUNEMP"
2017,1,6,2015.125,1,4.35833333333333,6,6.5,6.25,806,0.092704,"PRUNEMP"
2017,1,7,2015.125,1,4.35833333333333,5.5,6,5.75,807,0.179624,"PRUNEMP"
2017,1,8,2015.125,1,4.35833333333333,5,5.5,5.25,808,0.290728,"PRUNEMP"
2017,1,9,2015.125,1,4.35833333333333,4,5,4.5,809,0.313808,"PRUNEMP"
2017,1,10,2015.125,1,4.35833333333333,-1000,4,3,810,0.049048,"PRUNEMP"
2017,2,1,2015.375,1,4.35833333333333,9,1000,10,811,0.00170041379310345,"PRUNEMP"
2017,2,2,2015.375,1,4.35833333333333,8,9,8.5,812,0.00449372413793103,"PRUNEMP"
2017,2,3,2015.375,1,4.35833333333333,7.5,8,7.75,813,0.00823386206896552,"PRUNEMP"
2017,2,4,2015.375,1,4.35833333333333,7,7.5,7.25,814,0.0181181379310345,"PRUNEMP"
2017,2,5,2015.375,1,4.35833333333333,6.5,7,6.75,815,0.0399945862068966,"PRUNEMP"
2017,2,6,2015.375,1,4.35833333333333,6,6.5,6.25,816,0.0771955862068966,"PRUNEMP"
2017,2,7,2015.375,1,4.35833333333333,5.5,6,5.75,817,0.169535172413793,"PRUNEMP"
2017,2,8,2015.375,1,4.35833333333333,5,5.5,5.25,818,0.317687344827586,"PRUNEMP"
2017,2,9,2015.375,1,4.35833333333333,4,5,4.5,819,0.286914931034483,"PRUNEMP"
2017,2,10,2015.375,1,4.35833333333333,-1000,4,3,820,0.0761262413793103,"PRUNEMP"
2017,3,1,2015.625,1,4.35833333333333,9,1000,10,821,0.00292857142857143,"PRUNEMP"
2017,3,2,2015.625,1,4.35833333333333,8,9,8.5,822,0.00464296428571429,"PRUNEMP"
2017,3,3,2015.625,1,4.35833333333333,7.5,8,7.75,823,0.00765185714285714,"PRUNEMP"
2017,3,4,2015.625,1,4.35833333333333,7,7.5,7.25,824,0.0138225714285714,"PRUNEMP"
2017,3,5,2015.625,1,4.35833333333333,6.5,7,6.75,825,0.0325129285714286,"PRUNEMP"
2017,3,6,2015.625,1,4.35833333333333,6,6.5,6.25,826,0.06881875,"PRUNEMP"
2017,3,7,2015.625,1,4.35833333333333,5.5,6,5.75,827,0.183796285714286,"PRUNEMP"
2017,3,8,2015.625,1,4.35833333333333,5,5.5,5.25,828,0.319558285714286,"PRUNEMP"
2017,3,9,2015.625,1,4.35833333333333,4,5,4.5,829,0.314180107142857,"PRUNEMP"
2017,3,10,2015.625,1,4.35833333333333,-1000,4,3,830,0.0520876785714286,"PRUNEMP"
2017,4,1,2015.875,1,4.35833333333333,9,1000,10,831,0.00156363636363636,"PRUNEMP"
2017,4,2,2015.875,1,4.35833333333333,8,9,8.5,832,0.00177878787878788,"PRUNEMP"
2017,4,3,2015.875,1,4.35833333333333,7.5,8,7.75,833,0.00317575757575758,"PRUNEMP"
2017,4,4,2015.875,1,4.35833333333333,7,7.5,7.25,834,0.00918484848484848,"PRUNEMP"
2017,4,5,2015.875,1,4.35833333333333,6.5,7,6.75,835,0.0187333333333333,"PRUNEMP"
2017,4,6,2015.875,1,4.35833333333333,6,6.5,6.25,836,0.038130303030303,"PRUNEMP"
2017,4,7,2015.875,1,4.35833333333333,5.5,6,5.75,837,0.091169696969697,"PRUNEMP"
2017,4,8,2015.875,1,4.35833333333333,5,5.5,5.25,838,0.297772727272727,"PRUNEMP"
2017,4,9,2015.875,1,4.35833333333333,4,5,4.5,839,0.450178787878788,"PRUNEMP"
2017,4,10,2015.875,1,4.35833333333333,-1000,4,3,840,0.0883121212121212,"PRUNEMP"
2017,1,1,2016.125,1,4.35833333333333,9,1000,10,841,6e-04,"PRUNEMP"
2017,1,2,2016.125,1,4.35833333333333,8,9,8.5,842,0.00144705882352941,"PRUNEMP"
2017,1,3,2016.125,1,4.35833333333333,7.5,8,7.75,843,0.00167058823529412,"PRUNEMP"
2017,1,4,2016.125,1,4.35833333333333,7,7.5,7.25,844,0.00553529411764706,"PRUNEMP"
2017,1,5,2016.125,1,4.35833333333333,6.5,7,6.75,845,0.0117117647058824,"PRUNEMP"
2017,1,6,2016.125,1,4.35833333333333,6,6.5,6.25,846,0.0257176470588235,"PRUNEMP"
2017,1,7,2016.125,1,4.35833333333333,5.5,6,5.75,847,0.0766235294117647,"PRUNEMP"
