"grpd_time_event","avg_sqDevFromRealization","avg_VarPredicted","avg_error","avg_disagreementEV","time","event","avgEV","avg_disagreementEVMinusPersoni","avg_realization","dataSet"
69,0.111335331363636,0.262834517121212,-0.151499185757576,0.0517934160651974,2015.125,2015,5.51901212121212,0.0517428365573212,5.275,"PRUNEMP"
70,0.306002206439394,0.435436429924242,-0.129434223484848,0.1541916140955,2015.125,2016,5.26462878787879,0.15404103634736,4.875,"PRUNEMP"
71,1.05262507121112,0.589445106566667,0.46317996464445,0.300921043136,2015.125,2017,5.225342,0.300398610769444,4.35833333333333,"PRUNEMP"
72,2.21176436297618,0.551343732261905,1.66042063071428,0.349234798072563,2015.125,2018,5.25641190476191,0.348361711077381,3.89166666666667,"PRUNEMP"
73,0.0920351834891891,0.273562712907207,-0.181527529418018,0.073910092134843,2015.375,2015,5.40962945945946,0.0738530627427636,5.275,"PRUNEMP"
74,0.271845071754191,0.479112036615651,-0.20726696486146,0.177289823204242,2015.375,2016,5.18249837162162,0.177153025501152,4.875,"PRUNEMP"
75,0.969385864495853,0.681854964431356,0.287530900064496,0.318695225867387,2015.375,2017,5.16498731034483,0.318288726854801,4.35833333333333,"PRUNEMP"
76,2.03468945513686,0.709090751460352,1.32559870367651,0.51129363606751,2015.375,2018,5.12592588541667,0.510327107454906,3.89166666666667,"PRUNEMP"
77,0.0375910893597449,0.19800647249511,-0.160415383135366,0.0347896496577284,2015.625,2015,5.32792862837838,0.0347628057922518,5.275,"PRUNEMP"
78,0.220290455941961,0.423983524913895,-0.203693068971933,0.153778669779688,2015.625,2016,5.13289879054054,0.153660013398685,4.875,"PRUNEMP"
79,0.941487645501798,0.621320650133129,0.320166995368669,0.262353874671052,2015.625,2017,5.1824290625,0.261993992812793,4.35833333333333,"PRUNEMP"
80,1.99547540430209,0.667121739779948,1.32835366452214,0.344744285123086,2015.625,2018,5.17647448076923,0.344192694266889,3.89166666666667,"PRUNEMP"
81,0.0125382983952703,0.151781814217342,-0.139243515822072,0.0101921397169467,2015.875,2015,5.22656283783784,0.0101842754116095,5.275,"PRUNEMP"
82,0.125509438733108,0.405889998203829,-0.280380559470721,0.121642027520088,2015.875,2016,4.93718851351351,0.121548167930952,4.875,"PRUNEMP"
83,0.476335358579549,0.587844944450758,-0.111509585871208,0.219628085837925,2015.875,2017,4.86499621212121,0.219413605285349,4.35833333333333,"PRUNEMP"
84,1.43311425806944,0.675312253041667,0.75780200502777,0.237314416376,2015.875,2018,4.985193,0.236902412180903,3.89166666666667,"PRUNEMP"
85,0.105960386857143,0.39262556552381,-0.286665178666667,0.0715787509061225,2016.125,2016,4.68957714285714,0.0715168315714286,4.875,"PRUNEMP"
86,0.314902090596408,0.537158334240196,-0.222256243643788,0.181844150936419,2016.125,2017,4.72310441176471,0.181677168245017,4.35833333333333,"PRUNEMP"
87,1.21330848200854,0.662331347051282,0.550977134957258,0.284993525517751,2016.125,2018,4.85515769230769,0.284537535876923,3.89166666666667,"PRUNEMP"
88,2.01503804391304,0.720401014057971,1.29463702985507,0.380520263175803,2016.125,2019,4.95348260869565,0.379734064284944,3.675,"PRUNEMP"
89,0.052902628125,0.355019941319444,-0.302117313194444,0.0393766150675154,2016.375,2016,4.75869861111111,0.0393444708919501,4.875,"PRUNEMP"
90,0.278162779369216,0.523880878038194,-0.245718098668979,0.12751583399836,2016.375,2017,4.74646597222222,0.127411739439994,4.35833333333333,"PRUNEMP"
