"event","quarter","bin","time","resolution","realization","binL","binH","binValue","grpd_event_time_bin","pAgg","dataSet"
2021,1,3,2021.125,1,5.00808,3,3.5,3.25,1123,0.0378413793103448,"PRCCPI"
2021,1,4,2021.125,1,5.00808,2.5,3,2.75,1124,0.165772413793103,"PRCCPI"
2021,1,5,2021.125,1,5.00808,2,2.5,2.25,1125,0.339406896551724,"PRCCPI"
2021,1,6,2021.125,1,5.00808,1.5,2,1.75,1126,0.276541379310345,"PRCCPI"
2021,1,7,2021.125,1,5.00808,1,1.5,1.25,1127,0.120413793103448,"PRCCPI"
2021,1,8,2021.125,1,5.00808,0.5,1,0.75,1128,0.0397965517241379,"PRCCPI"
2021,1,9,2021.125,1,5.00808,0,0.5,0.25,1129,0.0114931034482759,"PRCCPI"
2021,1,10,2021.125,1,5.00808,-1000,0,-1,1130,8e-04,"PRCCPI"
2021,2,1,2021.375,1,5.00808,4,1000,5,1131,0.00689658620689655,"PRCCPI"
2021,2,2,2021.375,1,5.00808,3.5,4,3.75,1132,0.0265518620689655,"PRCCPI"
2021,2,3,2021.375,1,5.00808,3,3.5,3.25,1133,0.112287586206897,"PRCCPI"
2021,2,4,2021.375,1,5.00808,2.5,3,2.75,1134,0.240250344827586,"PRCCPI"
2021,2,5,2021.375,1,5.00808,2,2.5,2.25,1135,0.287328137931035,"PRCCPI"
2021,2,6,2021.375,1,5.00808,1.5,2,1.75,1136,0.198815103448276,"PRCCPI"
2021,2,7,2021.375,1,5.00808,1,1.5,1.25,1137,0.0993594827586207,"PRCCPI"
2021,2,8,2021.375,1,5.00808,0.5,1,0.75,1138,0.0231034482758621,"PRCCPI"
2021,2,9,2021.375,1,5.00808,0,0.5,0.25,1139,0.00497610344827586,"PRCCPI"
2021,2,10,2021.375,1,5.00808,-1000,0,-1,1140,0.000431344827586207,"PRCCPI"
2021,3,1,2021.625,1,5.00808,4,1000,5,1141,0.408910714285714,"PRCCPI"
2021,3,2,2021.625,1,5.00808,3.5,4,3.75,1142,0.266721428571429,"PRCCPI"
2021,3,3,2021.625,1,5.00808,3,3.5,3.25,1143,0.181196428571429,"PRCCPI"
2021,3,4,2021.625,1,5.00808,2.5,3,2.75,1144,0.0927321428571429,"PRCCPI"
2021,3,5,2021.625,1,5.00808,2,2.5,2.25,1145,0.0396892857142857,"PRCCPI"
2021,3,6,2021.625,1,5.00808,1.5,2,1.75,1146,0.00717857142857143,"PRCCPI"
2021,3,7,2021.625,1,5.00808,1,1.5,1.25,1147,0.00178571428571429,"PRCCPI"
2021,3,8,2021.625,1,5.00808,0.5,1,0.75,1148,0.00107142857142857,"PRCCPI"
2021,3,9,2021.625,1,5.00808,0,0.5,0.25,1149,0.000357142857142857,"PRCCPI"
2021,3,10,2021.625,1,5.00808,-1000,0,-1,1150,0.000357142857142857,"PRCCPI"
2021,4,1,2021.875,1,5.00808,4,1000,5,1151,0.715925925925926,"PRCCPI"
2021,4,2,2021.875,1,5.00808,3.5,4,3.75,1152,0.174444444444444,"PRCCPI"
2021,4,3,2021.875,1,5.00808,3,3.5,3.25,1153,0.0581481481481481,"PRCCPI"
2021,4,4,2021.875,1,5.00808,2.5,3,2.75,1154,0.0122222222222222,"PRCCPI"
2021,4,5,2021.875,1,5.00808,2,2.5,2.25,1155,0.0188888888888889,"PRCCPI"
2021,4,6,2021.875,1,5.00808,1.5,2,1.75,1156,0.0111111111111111,"PRCCPI"
2021,4,7,2021.875,1,5.00808,1,1.5,1.25,1157,0.0074074074074074,"PRCCPI"
2021,4,8,2021.875,1,5.00808,0.5,1,0.75,1158,0.00185185185185185,"PRCCPI"
2021,4,9,2021.875,1,5.00808,0,0.5,0.25,1159,0,"PRCCPI"
2021,4,10,2021.875,1,5.00808,-1000,0,-1,1160,0,"PRCCPI"
