"p","trueBinSmoothed","pAgg","trueBinSmoothedAgg"
NA,NA,0.0093,0.00730500933133506
NA,NA,0.0620535714285714,0.0604516953836193
NA,NA,0.233353571428571,0.221282718640282
NA,NA,0.356367857142857,0.372682405403966
NA,NA,0.214103571428571,0.208053128302692
NA,NA,0.0960964285714286,0.107216263419861
NA,NA,0.0276107142857143,0.0227103362795795
NA,NA,0.000757142857142857,0.000642929320451187
NA,NA,0.0133225806451613,0.0105125770169719
NA,NA,0.038,0.03273227948966
NA,NA,0.134987096774194,0.151160070610054
NA,NA,0.32408064516129,0.326991999619795
NA,NA,0.299141935483871,0.29038798846916
NA,NA,0.127512903225806,0.144196872922338
NA,NA,0.0402225806451613,0.035020998007703
NA,NA,0.0114096774193548,0.00897867755272024
NA,NA,0.00132258064516129,0.00108122377633241
NA,NA,0.0164366666666667,0.0130496368479998
NA,NA,0.07405,0.0764937495310149
NA,NA,0.17898,0.184092452013452
NA,NA,0.302043333333333,0.294477458764447
NA,NA,0.291,0.279307165865834
NA,NA,0.09449,0.10501425917692
NA,NA,0.00766666666666667,0.00601988602510304
NA,NA,0.192458620689655,0.193545377750049
NA,NA,0.343641379310345,0.355332428109123
NA,NA,0.25701724137931,0.240517358386321
NA,NA,0.0957793103448276,0.106782882762373
NA,NA,0.081448275862069,0.0867881291215459
NA,NA,0.0258620689655172,0.0211287709463828
NA,NA,0.367892857142857,0.38721605718897
NA,NA,0.398178571428571,0.418062424029411
NA,NA,0.130357142857143,0.146917987970227
NA,NA,0.0517857142857143,0.0477995707424428
NA,NA,0.0321428571428571,0.0269478796454597
NA,NA,0.0102380952380952,0.00804712449087571
NA,NA,0.0671428571428571,0.067126691874617
NA,NA,0.266666666666667,0.250116341131994
NA,NA,0.405714285714286,0.42443266849061
NA,NA,0.182380952380952,0.186501174456205
NA,NA,0.050952380952381,0.046826941899851
NA,NA,0.0123571428571429,0.00973630406457655
NA,NA,0.00288095238095238,0.00228975618435839
NA,NA,0.0104761904761905,0.00823599516363303
NA,NA,0.0776190476190476,0.081434230166392
NA,NA,0.322619047619048,0.324815031074365
NA,NA,0.420238095238095,0.435857801553285
NA,NA,0.134166666666667,0.15042508830183
NA,NA,0.0265476190476191,0.0217453582180537
NA,NA,0.00404761904761905,0.00319574632571878
NA,NA,0.00743589743589743,0.00583895103377764
NA,NA,0.0571794871794872,0.0542966449427246
NA,NA,0.24974358974359,0.234024233384189
NA,NA,0.453076923076923,0.460610348931052
NA,NA,0.191025641025641,0.192556623163844
NA,NA,0.027948717948718,0.0230194214091805
NA,NA,0.0115384615384615,0.00908142443683542
NA,NA,0.00619047619047619,0.0048647660321234
NA,NA,0.0402380952380952,0.0350371578487908
NA,NA,0.196904761904762,0.19657838639225
NA,NA,0.535952380952381,0.542585987543833
NA,NA,0.172619047619048,0.179585940997451
NA,NA,0.0276190476190476,0.0227179433546158
NA,NA,0.00315789473684211,0.00250469301050888
NA,NA,0.0115789473684211,0.00911373979242849
NA,NA,0.0613157894736842,0.0595040713469082
NA,NA,0.234473684210526,0.222089137897009
NA,NA,0.392368421052632,0.412856967408655
NA,NA,0.215263157894737,0.208830929730149
NA,NA,0.0623684210526316,0.0608577390284486
NA,NA,0.0155263157894737,0.0123023939934565
NA,NA,0.00368421052631579,0.00291337693277267
NA,NA,0.056625,0.0536129166902319
NA,NA,0.272875,0.256931094723799
NA,NA,0.396625,0.416697968829408
NA,NA,0.20225,0.200161721076507
NA,NA,0.007125,0.00559541379906523
NA,NA,0.00205128205128205,0.001646187003173
NA,NA,0.0128205128205128,0.0101083257579902
NA,NA,0.0451282051282051,0.0402589395465898
NA,NA,0.200512820512821,0.199003058876829
NA,NA,0.408461538461538,0.426665333622831
NA,NA,0.273076923076923,0.257160774509811
NA,NA,0.0469230769230769,0.0422411020817226
NA,NA,0.00282051282051282,0.00224285738961988
NA,NA,0.00642857142857143,0.0050507321557784
NA,NA,0.0230952380952381,0.0186837966872303
NA,NA,0.0601190476190476,0.0579786881439836
NA,NA,0.204761904761905,0.201831578881195
NA,NA,0.394761904761905,0.415035873918375
NA,NA,0.243095238095238,0.228579912051917
NA,NA,0.0513095238095238,0.0472427553419724
NA,NA,0.0123809523809524,0.00975539532192964
NA,NA,0.0030952380952381,0.00245605874480599
NA,NA,0.0105952380952381,0.00833051299355432
NA,NA,0.0173095238095238,0.0137707438830501
NA,NA,0.052452380952381,0.0485837223883266
NA,NA,0.209380952380952,0.20489992561606
NA,NA,0.391595238095238,0.412142127349176
NA,NA,0.226238095238095,0.216289033042725
NA,NA,0.0625238095238095,0.0610584927049403
NA,NA,0.0261904761904762,0.0214235910197428
NA,NA,0.03035,0.0252473216653999
NA,NA,0.021915,0.01766094150747
NA,NA,0.0782075,0.0822539534759535
NA,NA,0.3299175,0.335630637184576
NA,NA,0.396765,0.416821712741432
NA,NA,0.1168825,0.133183248204446
NA,NA,0.01894,0.0151307682465822
NA,NA,0.00497,0.00391323803708731
NA,NA,0.0014225,0.00115868135754041
NA,NA,0.0006175,0.000534692074797222
NA,NA,0.0208536585365854,0.0167506579775369
NA,NA,0.0208292682926829,0.0167298413677677
NA,NA,0.0587317073170732,0.0562291543745334
NA,NA,0.269329268292683,0.252978992255259
NA,NA,0.495707317073171,0.497614193142368
NA,NA,0.11380487804878,0.129713565884105
NA,NA,0.013609756097561,0.0107443637573419
NA,NA,0.00390243902439024,0.00308292165766359
NA,NA,0.00202439024390244,0.00162533402467999
NA,NA,0.00118292682926829,0.000972967546491002
NA,NA,0.0112790697674419,0.00887454855010463
NA,NA,0.0224418604651163,0.0181161317472934
NA,NA,0.0468604651162791,0.0421713431181734
NA,NA,0.292558139534884,0.281381135853976
NA,NA,0.505116279069767,0.507304406307792
NA,NA,0.102441860465116,0.115712261142528
NA,NA,0.0144186046511628,0.0113994872408344
NA,NA,0.00272093023255814,0.00216559144194299
NA,NA,0.0017906976744186,0.00144413326030189
NA,NA,0.000372093023255814,0.00034447945037646
NA,NA,0.0130263157894737,0.010273884080187
NA,NA,0.0220263157894737,0.0177569278477945
NA,NA,0.0685,0.0689427737490863
NA,NA,0.208,0.203981719472496
NA,NA,0.319657894736842,0.320394282515995
NA,NA,0.237684210526316,0.224442584573473
NA,NA,0.0827894736842105,0.0886714590623029
NA,NA,0.00336842105263158,0.00266813188465444
NA,NA,0.00854358974358974,0.00670882575843424
NA,NA,0.0253051282051282,0.0206310804523266
NA,NA,0.103176923076923,0.116669933187528
NA,NA,0.264625641025641,0.247985260174581
NA,NA,0.355902564102564,0.372067589253863
NA,NA,0.188079487179487,0.190508430301795
NA,NA,0.0435897435897436,0.0385883811084499
NA,NA,0.00326923076923077,0.0025911215729095
NA,NA,0.021609756097561,0.0173982399755503
NA,NA,0.0932682926829268,0.103329458072253
NA,NA,0.225048780487805,0.215470277323967
NA,NA,0.423048780487805,0.437998131279856
NA,NA,0.184951219512195,0.188314674194331
NA,NA,0.0358536585365854,0.0305712866798884
NA,NA,0.00397560975609756,0.00313978197073627
NA,NA,0.00173170731707317,0.00139839682989398
NA,NA,0.0013780487804878,0.00112422244067226
NA,NA,0.00488372093023256,0.00384607068687411
NA,NA,0.0298837209302326,0.0248102831375904
NA,NA,0.120116279069767,0.13668429081144
NA,NA,0.304883720930233,0.298546572515455
NA,NA,0.272790697674419,0.256835347778803
NA,NA,0.168837209302326,0.176917456450991
NA,NA,0.0703488372093023,0.0714374683201804
NA,NA,0.0198372093023256,0.0158869179043786
NA,NA,0.00655813953488372,0.00515198381543189
NA,NA,0.00657894736842105,0.00516824767331005
NA,NA,0.0239473684210526,0.0194295744987388
NA,NA,0.0647368421052632,0.0639424382761146
NA,NA,0.149736842105263,0.16324196814536
NA,NA,0.245526315789474,0.230520894908608
NA,NA,0.219736842105263,0.211847554959945
NA,NA,0.167368421052632,0.17588356606295
NA,NA,0.116578947368421,0.132847171061784
NA,NA,0.0166904761904762,0.0132588417599421
NA,NA,0.00863095238095238,0.00677758815273773
NA,NA,0.00302380952380952,0.00240062007480786
NA,NA,0.0144285714285714,0.0114075813085437
NA,NA,0.0829404761904762,0.0888836377058369
NA,NA,0.24452380952381,0.229713847022811
NA,NA,0.331666666666667,0.338196199568627
NA,NA,0.173571428571429,0.180259568312292
NA,NA,0.0773809523809524,0.081102935205935
NA,NA,0.000172413793103448,0.000189711099331782
NA,NA,0.171379310344828,0.178710031145275
NA,NA,0.356896551724138,0.373378768084336
NA,NA,0.238965517241379,0.225401423340257
NA,NA,0.115172413793103,0.131272500517368
NA,NA,0.0762068965517241,0.0794726989245529
NA,NA,0.0132758620689655,0.0104749083045021
NA,NA,0.00442857142857143,0.00349192979661015
NA,NA,0.0168571428571429,0.0133964300513087
NA,NA,0.119428571428571,0.135951532707569
NA,NA,0.481142857142857,0.48373325119393
NA,NA,0.265714285714286,0.249115092948642
NA,NA,0.0628571428571429,0.061489932739493
NA,NA,0.0271428571428571,0.0222843261882924
NA,NA,0.0669444444444444,0.0668623353135756
NA,NA,0.174722222222222,0.181074264904323
NA,NA,0.218611111111111,0.211085879226329
NA,NA,0.206666666666667,0.203096187347886
NA,NA,0.143888888888889,0.158695167425969
NA,NA,0.106666666666667,0.121125611301942
NA,NA,0.00231707317073171,0.00185231206109744
NA,NA,0.00814634146341463,0.00639645253352654
NA,NA,0.0789024390243902,0.083223621071105
NA,NA,0.181951219512195,0.186197247291569
NA,NA,0.265121951219512,0.248498408321563
NA,NA,0.19609756097561,0.19603172971676
NA,NA,0.140975609756098,0.156315856769781
NA,NA,0.0748780487804878,0.0776348182418554
NA,NA,0.0508536585365854,0.0467122732431547
NA,NA,0.0810714285714286,0.0862594916104931
NA,NA,0.205,0.201989680649879
NA,NA,0.263214285714286,0.246543764153367
NA,NA,0.2525,0.236414733938239
NA,NA,0.131071428571429,0.147587491529318
NA,NA,0.00457142857142857,0.00360305051002998
NA,NA,0.0182857142857143,0.014582893386523
NA,NA,0.0851428571428571,0.0919793124649317
NA,NA,0.150571428571429,0.163868955397554
NA,NA,0.262571428571429,0.24589586892434
NA,NA,0.292571428571429,0.281398920388636
NA,NA,0.110571428571429,0.125916177880011
NA,NA,0.0337142857142857,0.028465040015436
NA,NA,0.0156410256410256,0.0123962872753315
NA,NA,0.0683333333333333,0.0687190262245439
NA,NA,0.178974358974359,0.184088452515899
NA,NA,0.31051282051282,0.306771539095563
NA,NA,0.255,0.23865624122697
NA,NA,0.112179487179487,0.127824329708585
NA,NA,0.0285897435897436,0.0236086472836078
NA,NA,0.0271794871794872,0.0223176039955707
NA,NA,0.000539473684210526,0.000474214359892838
NA,NA,0.00245789473684211,0.00196153769424215
NA,NA,0.0121263157894737,0.00955135471417762
NA,NA,0.0773789473684211,0.081100146299677
NA,NA,0.202621052631579,0.200408705393399
NA,NA,0.344152631578947,0.356047324949097
NA,NA,0.203931578947368,0.201280052525081
NA,NA,0.0397421052631579,0.0345218030656935
NA,NA,0.00468,0.00368752212000386
NA,NA,0.0282,0.0232499221207469
NA,NA,0.13102,0.147539471753846
NA,NA,0.318733333333333,0.319012517403203
NA,NA,0.36526,0.384029147106847
NA,NA,0.10498,0.118991475546082
NA,NA,0.0431266666666667,0.038090574507955
NA,NA,0.00135,0.00110247905790966
NA,NA,0.006675,0.0052433371570057
NA,NA,0.044575,0.0396552518426818
NA,NA,0.086025,0.0932188516058619
NA,NA,0.31426,0.312332901845287
NA,NA,0.473575,0.477083605948374
NA,NA,0.064765,0.0639794217093826
NA,NA,0.007525,0.00590879497874145
NA,NA,0.126578947368421,0.14328374195254
NA,NA,0.221842105263158,0.213277291989161
NA,NA,0.283684210526316,0.269870836846428
NA,NA,0.0389473684210526,0.0337014648094146
NA,NA,0.0281578947368421,0.0232112562708214
NA,NA,0.00399473684210527,0.00315464656280161
NA,NA,0.0183684210526316,0.0146519887311679
NA,NA,0.0361473684210526,0.0308641600534998
NA,NA,0.0875263157894737,0.0953262131002432
NA,NA,0.182589473684211,0.186648586740808
NA,NA,0.275936842105263,0.260464872230508
NA,NA,0.203557894736842,0.201031725850901
NA,NA,0.114163157894737,0.130124678383617
NA,NA,0.0409368421052632,0.0357676175171697
NA,NA,0.0367789473684211,0.0314969894316895
NA,NA,0.00175172413793103,0.00141391613220194
NA,NA,0.00368275862068966,0.00291224911548718
NA,NA,0.0203034482758621,0.0162821548369587
NA,NA,0.0653655172413793,0.0647698078804763
NA,NA,0.152068965517241,0.164982345806129
NA,NA,0.253793103448276,0.237565247590879
NA,NA,0.282737931034483,0.268687814223551
NA,NA,0.150289655172414,0.163657812141996
NA,NA,0.049951724137931,0.0456700836440053
NA,NA,0.0200551724137931,0.0160714887982233
NA,NA,0.005835,0.00458733566024388
NA,NA,0.00596,0.00468486284399311
NA,NA,0.02793,0.0230022759714313
NA,NA,0.054285,0.0507669776975339
NA,NA,0.116875,0.133174960476169
NA,NA,0.205825,0.202537413060667
NA,NA,0.321335,0.322899367935315
NA,NA,0.178435,0.183706026065765
NA,NA,0.062965,0.0616297636785847
NA,NA,0.02058,0.0165173536780079
NA,NA,0.000886486486486487,0.00074318510313822
NA,NA,0.00258378378378378,0.00205919198424212
NA,NA,0.0137189189189189,0.0108325814075627
NA,NA,0.0420972972972973,0.0369922452578893
NA,NA,0.138745945945946,0.15443860821184
NA,NA,0.277167567567568,0.261915377275948
NA,NA,0.298194594594595,0.289068182164146
NA,NA,0.143983783783784,0.158771314289158
NA,NA,0.0411081081081081,0.0359474499063371
NA,NA,0.0415135135135135,0.0363743811448402
NA,NA,0.00451111111111111,0.00355612929686379
NA,NA,0.00821111111111111,0.00644735098750149
NA,NA,0.0257888888888889,0.0210632123576526
NA,NA,0.0745333333333333,0.0771593916044863
NA,NA,0.185466666666667,0.188677285824318
NA,NA,0.3418,0.352746546361422
NA,NA,0.259766666666667,0.243131777888248
NA,NA,0.0209111111111111,0.0167997105246113
NA,NA,0.00447777777777778,0.00353020140474096
NA,NA,0.01254375,0.00988600241903085
NA,NA,0.0167125,0.0132770133955376
NA,NA,0.03430625,0.0290431019676302
NA,NA,0.0721875,0.0739397999994462
NA,NA,0.31689375,0.3162633821346
NA,NA,0.3823875,0.403198192354921
NA,NA,0.12240625,0.139080692160173
NA,NA,0.03130625,0.0261503464957219
NA,NA,0.0071,0.00557584110288401
NA,NA,0.00415625,0.00328018504788404
NA,NA,0.000452380952380952,0.000406709632645363
NA,NA,0.0148333333333333,0.0117367442529471
NA,NA,0.0778809523809524,0.0817989073970438
NA,NA,0.106533333333333,0.120958275265186
NA,NA,0.522766666666667,0.526913121422029
NA,NA,0.241509523809524,0.227342593115824
NA,NA,0.031452380952381,0.0262891463718753
NA,NA,0.00321428571428571,0.00254846701732142
NA,NA,0.00080952380952381,0.000683530218545135
NA,NA,0.000547619047619048,0.000480527766850956
NA,NA,0.0104666666666667,0.00822843613535855
NA,NA,0.0059,0.00463804598215226
NA,NA,0.0389666666666667,0.0337213056993759
NA,NA,0.0941333333333333,0.104523240180429
NA,NA,0.185611111111111,0.188778826838876
NA,NA,0.310722222222222,0.307080891338055
NA,NA,0.233722222222222,0.221547369294398
NA,NA,0.0786277777777778,0.0828401789196051
NA,NA,0.0266833333333333,0.0218679460057909
NA,NA,0.0151666666666667,0.0120084939753882
NA,NA,0.0146555555555556,0.0115920611436013
NA,NA,0.0108111111111111,0.00850204875842307
NA,NA,0.0474444444444444,0.0428237359462698
NA,NA,0.1205,0.137090481172689
NA,NA,0.214244444444444,0.208147538781813
NA,NA,0.304077777777778,0.297385737260053
NA,NA,0.177905555555556,0.183330608525128
NA,NA,0.0783388888888889,0.0824371543589473
NA,NA,0.0202333333333333,0.0162226148982695
NA,NA,0.0117888888888889,0.00928142800610765
NA,NA,0.0100903225806452,0.00793001115791875
NA,NA,0.0189290322580645,0.0151215600619268
NA,NA,0.0475677419354839,0.0429619819613909
NA,NA,0.127187096774194,0.143879448762126
NA,NA,0.22701935483871,0.216828798799197
NA,NA,0.29558064516129,0.28546763177066
NA,NA,0.165638709677419,0.174667207466272
NA,NA,0.0764838709677419,0.079856765706135
NA,NA,0.0135032258064516,0.0106583319467648
NA,NA,0.00720487804878049,0.00565796147840002
NA,NA,0.0113219512195122,0.00890872843844567
NA,NA,0.0481024390243902,0.0435635536973583
NA,NA,0.116829268292683,0.1331244081917
NA,NA,0.252487804878049,0.236403973420395
NA,NA,0.309253658536585,0.304915886031686
NA,NA,0.175717073170732,0.181779094963503
NA,NA,0.0581024390243902,0.0554424733584033
NA,NA,0.0183463414634146,0.0146335383964684
NA,NA,0.00263414634146341,0.00209826212799703
NA,NA,0.00858918918918919,0.00674471369745069
NA,NA,0.00857837837837838,0.00673620471961106
NA,NA,0.0372918918918919,0.0320140157513536
NA,NA,0.122308108108108,0.138979333562821
NA,NA,0.325389189189189,0.328937081212583
NA,NA,0.293291891891892,0.282365531523993
NA,NA,0.136908108108108,0.152853618398556
NA,NA,0.0371567567567568,0.0318775384862101
NA,NA,0.0217945945945946,0.0175572288458142
NA,NA,0.00869189189189189,0.00682556742190178
NA,NA,0.000987878787878788,0.000821776796432245
NA,NA,0.00380606060606061,0.00300803691872034
NA,NA,0.0321878787878788,0.0269909981156802
NA,NA,0.135909090909091,0.151977639883756
NA,NA,0.412454545454545,0.429840004009425
NA,NA,0.287230303030303,0.274382222294494
NA,NA,0.0828606060606061,0.0887714069525068
NA,NA,0.0379515151515152,0.032682931798768
NA,NA,0.00476969696969697,0.00375732216144701
NA,NA,0.00184242424242424,0.00148423904649991
NA,NA,0.00379285714285714,0.00299777887926155
NA,NA,0.0250714285714286,0.0204230918569531
NA,NA,0.134469047619048,0.150696801429835
NA,NA,0.41677380952381,0.433200499420461
NA,NA,0.32082619047619,0.322139642006718
NA,NA,0.0680785714285714,0.0683773940734172
NA,NA,0.0195428571428571,0.0156382097583071
NA,NA,0.00681190476190476,0.00535039946628935
NA,NA,0.00296666666666667,0.00235627241110446
NA,NA,0.000147058823529412,0.00017005888525601
NA,NA,0.00176470588235294,0.00142398112870104
NA,NA,0.0618764705882353,0.0602237281637338
NA,NA,0.466982352941176,0.471576951949993
NA,NA,0.404129411764706,0.423124388161169
NA,NA,0.0437764705882353,0.0387897661991362
NA,NA,0.0242742857142857,0.0197173642448015
NA,NA,0.0261085714285714,0.0213499683779886
NA,NA,0.0614857142857143,0.0597218439334616
NA,NA,0.14844,0.162257728786582
NA,NA,0.300274285714286,0.291975649395395
NA,NA,0.284354285714286,0.270713990102635
NA,NA,0.0996971428571429,0.112083449747317
NA,NA,0.0263085714285714,0.0215298555991405
NA,NA,0.00604,0.00474729642190838
NA,NA,0.0230171428571429,0.0186157585706855
NA,NA,0.01489375,0.0117859533152875
NA,NA,0.0116,0.0091305465991964
NA,NA,0.06296875,0.0616346273549666
NA,NA,0.1718125,0.179015958522183
NA,NA,0.3110375,0.307547031030928
NA,NA,0.27215,0.256110455468929
NA,NA,0.09971875,0.112112318865565
NA,NA,0.0260875,0.021331037849167
NA,NA,0.02108125,0.0169451214602288
NA,NA,0.00865,0.00679258357343796
NA,NA,0.00726341463414634,0.00570380823543754
NA,NA,0.0160487804878049,0.0127306582976755
NA,NA,0.0482268292682927,0.0437039804528594
NA,NA,0.156343902439024,0.168092359293406
NA,NA,0.324446341463415,0.327535989792438
NA,NA,0.282168292682927,0.26798007272741
NA,NA,0.112824390243902,0.128578662493489
NA,NA,0.0263878048780488,0.0216012251564524
NA,NA,0.023609756097561,0.0191333509979642
NA,NA,0.00268048780487805,0.00213421440830887
NA,NA,0.00722941176470588,0.00567717559685728
NA,NA,0.0368470588235294,0.0315654845922234
NA,NA,0.143858823529412,0.158671024492784
NA,NA,0.342894117647059,0.354285117501887
NA,NA,0.343017647058824,0.354458444102354
NA,NA,0.0960058823529412,0.107092589824593
NA,NA,0.0214235294117647,0.0172383291395352
NA,NA,0.0061235294117647,0.00481249815558544
NA,NA,0.0021,0.00168396574073633
NA,NA,0.000456410256410256,0.000409832701094276
NA,NA,0.0049948717948718,0.00393260268123675
NA,NA,0.0285538461538462,0.023575544997248
NA,NA,0.102728205128205,0.116086073436055
NA,NA,0.304923076923077,0.298603379061072
NA,NA,0.403641025641026,0.422718063573924
NA,NA,0.129405128205128,0.146017060127251
NA,NA,0.0176641025641026,0.0140650278187698
NA,NA,0.00340769230769231,0.0026986244606587
NA,NA,0.00422564102564103,0.0033341307636935
NA,NA,0.000628571428571428,0.000543273497020763
NA,NA,0.00349714285714286,0.00276808533265463
NA,NA,0.0129142857142857,0.0101837361009851
NA,NA,0.0570514285714286,0.0541384254028048
NA,NA,0.345645714285714,0.358127512611777
NA,NA,0.43272,0.445289919507521
NA,NA,0.115942857142857,0.132138617116333
NA,NA,0.0233142857142857,0.0188749108401444
NA,NA,0.00653714285714286,0.00513557333299847
NA,NA,0.00174857142857143,0.0014114717855475
NA,NA,0.00689722222222222,0.00541714164403084
NA,NA,0.0365361111111111,0.0312531795331786
NA,NA,0.233644444444444,0.22149147294724
NA,NA,0.494872222222222,0.496780576107758
NA,NA,0.18545,0.188665567422119
NA,NA,0.0317611111111111,0.0265830914444885
NA,NA,0.00567777777777778,0.00446471096526292
NA,NA,0.00141111111111111,0.00114985255985747
NA,NA,0.00559210526315789,0.00439791076329803
NA,NA,0.0228289473684211,0.0184520095725197
NA,NA,0.162436842105263,0.172415495432509
NA,NA,0.587063157894737,0.602679529940546
NA,NA,0.185105263157895,0.188423084661732
NA,NA,0.0252631578947368,0.0205936908596378
NA,NA,0.00710526315789474,0.00557996154081072
NA,NA,0.00346153846153846,0.00274043649568799
NA,NA,0.0073025641025641,0.00573447561503503
NA,NA,0.0559641025641026,0.0528026102834959
NA,NA,0.15554358974359,0.167516567218515
NA,NA,0.325517948717949,0.329128250637184
NA,NA,0.315087179487179,0.313566136971069
NA,NA,0.10285641025641,0.116253131757643
NA,NA,0.0261897435897436,0.0214229322195678
NA,NA,0.00529230769230769,0.00416425926359894
NA,NA,0.00278461538461538,0.00221500374068245
NA,NA,0.00417777777777778,0.00329692040649827
NA,NA,0.00611111111111111,0.00480280373046221
NA,NA,0.0294555555555556,0.0244108554231966
NA,NA,0.133638888888889,0.149948514296761
NA,NA,0.424955555555556,0.43944382011157
NA,NA,0.287155555555556,0.274285899271886
NA,NA,0.0832944444444444,0.0893810824836407
NA,NA,0.0223555555555556,0.0180414127185814
NA,NA,0.00682222222222222,0.005358469698746
NA,NA,0.00282222222222222,0.00224418377947195
NA,NA,0.00635555555555555,0.0049936896946492
NA,NA,0.0245666666666667,0.0199755530467755
NA,NA,0.0982388888888889,0.110125159275071
NA,NA,0.306044444444444,0.300226497654911
NA,NA,0.389405555555556,0.410087799385428
NA,NA,0.128433333333333,0.145087209346939
NA,NA,0.0292611111111111,0.0242300563606697
NA,NA,0.0113833333333333,0.00895766844661605
NA,NA,0.00348888888888889,0.00276167553576021
NA,NA,0.00167368421052632,0.00135341158597604
NA,NA,0.00508947368421053,0.00400626688254179
NA,NA,0.0231052631578947,0.0186925344487167
NA,NA,0.106221052631579,0.120565424646211
NA,NA,0.324163157894737,0.327114767055691
NA,NA,0.3644,0.382969454706242
NA,NA,0.120178947368421,0.1367507583954
NA,NA,0.0373684210526316,0.0320913896464048
NA,NA,0.0120842105263158,0.00951764430964233
NA,NA,0.00571578947368421,0.00449435368824908
NA,NA,0.00223861538461538,0.00179146286744167
NA,NA,0.00418482051282051,0.0033023954525766
NA,NA,0.0229216666666667,0.0185326475750848
NA,NA,0.0924396923076923,0.102182408800536
NA,NA,0.272447307692308,0.256446218846422
NA,NA,0.409082461538462,0.427164165730081
NA,NA,0.143139051282051,0.158090509917355
NA,NA,0.0377067948717949,0.0324342325065786
NA,NA,0.0117498461538462,0.0092502283986965
NA,NA,0.00408974358974359,0.00322848786124981
NA,NA,0.000892307692307692,0.000747697230355024
NA,NA,0.00268717948717949,0.00213940602854895
NA,NA,0.0146025641025641,0.0115489677614164
NA,NA,0.0697051282051282,0.0705663250299517
NA,NA,0.272748717948718,0.256787700665934
NA,NA,0.441128205128205,0.451583739439305
NA,NA,0.158092307692308,0.16934229824452
NA,NA,0.0280358974358974,0.0230993216331988
NA,NA,0.00786666666666667,0.00617681507700912
NA,NA,0.00424102564102564,0.00334609188927172
NA,NA,0.00226666666666667,0.00181321808516138
NA,NA,0.0039025641025641,0.00308301884910328
NA,NA,0.0183666666666667,0.0146505225966013
NA,NA,0.111151282051282,0.126608723398679
NA,NA,0.397876923076923,0.417798978667255
NA,NA,0.352369230769231,0.367343423084955
NA,NA,0.0936666666666667,0.103879718851998
NA,NA,0.0158923076923077,0.0126022323242742
NA,NA,0.00286666666666667,0.00227867074525251
NA,NA,0.00164102564102564,0.00132809195744236
NA,NA,0.000944444444444444,0.000788109597836703
NA,NA,0.008625,0.00677290231952195
NA,NA,0.0329027777777778,0.0276784231961594
NA,NA,0.198161111111111,0.19742598228204
NA,NA,0.60205,0.617074745594856
NA,NA,0.1274,0.144087009506066
NA,NA,0.0191111111111111,0.0152745366056351
NA,NA,0.00280555555555555,0.00223125157813264
NA,NA,0.00610005263157895,0.00479417112295012
NA,NA,0.00969073684210526,0.00761373314793456
NA,NA,0.0316388421052632,0.0264665635933935
NA,NA,0.150764,0.16401294656332
NA,NA,0.301100684210526,0.293141143908865
NA,NA,0.338461868421053,0.348014662633587
NA,NA,0.107725763157895,0.122446216478276
NA,NA,0.0379191578947368,0.0326500124239222
NA,NA,0.0109988947368421,0.00865141752324645
NA,NA,0.00434358974358975,0.00342584096339922
NA,NA,0.0079025641025641,0.0062049937952025
NA,NA,0.0292717948717949,0.0242399807494004
NA,NA,0.118646153846154,0.135110255486807
NA,NA,0.31945641025641,0.320093186783439
NA,NA,0.327251282051282,0.33169734322511
NA,NA,0.13834358974359,0.154094529524527
NA,NA,0.0408564102564103,0.0356832705839994
NA,NA,0.00915384615384615,0.00718966726721999
NA,NA,0.00477435897435897,0.00376095035635965
NA,NA,0.006825,0.00536064249642455
NA,NA,0.00863,0.006776838411885
NA,NA,0.042555,0.0374792112093664
NA,NA,0.151525,0.164579575800092
NA,NA,0.35489,0.370723500714787
NA,NA,0.3019,0.294273800709645
NA,NA,0.097695,0.109390052812305
NA,NA,0.02363,0.0191510852844373
NA,NA,0.007635,0.00599504914613877
NA,NA,0.004715,0.00371475683765407
NA,NA,0.00403333333333333,0.00318464319389111
NA,NA,0.00673333333333333,0.00528894970635865
NA,NA,0.0321444444444444,0.0269493995002431
NA,NA,0.138205555555556,0.153976111815252
NA,NA,0.328116666666667,0.332976650010575
NA,NA,0.338044444444444,0.347418886438186
NA,NA,0.108938888888889,0.123939718732635
NA,NA,0.0275722222222222,0.0226752075367149
NA,NA,0.0110277777777778,0.00867440480946171
NA,NA,0.00518333333333333,0.00407936778376524
NA,NA,0.00403030303030303,0.00318228801774352
NA,NA,0.00652121212121212,0.00512312291951968
NA,NA,0.0194484848484848,0.0155586036603864
NA,NA,0.06556875,0.0650379996578968
NA,NA,0.174157575757576,0.180674435736917
NA,NA,0.363442424242424,0.381779132416486
NA,NA,0.254812121212121,0.238485306479303
NA,NA,0.0818484848484849,0.0873498296605357
NA,NA,0.0245090909090909,0.0199246501165417
NA,NA,0.00764848484848485,0.00600562527856691
NA,NA,0.00096578947368421,0.000804654707666861
NA,NA,0.0117631578947368,0.00926086524234042
NA,NA,0.0624921052631579,0.0610175133516275
NA,NA,0.25145,0.235494324598523
NA,NA,0.400860526315789,0.420374633685365
NA,NA,0.173852631578947,0.180458575244162
NA,NA,0.0599394736842105,0.0577510805638826
NA,NA,0.0210894736842105,0.0169521555321177
NA,NA,0.0168868421052632,0.0134209654338901
NA,NA,0.00143783783783784,0.00117057147765075
NA,NA,0.0166324324324324,0.0132109644611396
NA,NA,0.0895004054054054,0.0980901508578797
NA,NA,0.335025405405405,0.34308132696254
